"Date","Hour","State Library","Collins Place (South)","Collins Place (North)","Flagstaff Station","Melbourne Central","Town Hall (West)","Bourke Street Mall (North)","Bourke Street Mall (South)","Australia on Collins","Southern Cross Station","Victoria Point","New Quay","Waterfront City","Webb Bridge","Princes Bridge","Flinders St Station Underpass","Sandridge Bridge","Birrarung Marr","QV Market-Elizabeth (West)","Flinders St-Elizabeth St (East)","Spencer St-Collins St (North)","Spencer St-Collins St (South)","Bourke St-Russell St (West)","Convention/Exhibition Centre","Chinatown-Swanston St (North)","Chinatown-Lt Bourke St (South)","QV Market-Peel St","Vic Arts Centre","Lonsdale St (South)","Lygon St (West)","Flinders St-Spring St (West)","Flinders St-Spark Lane","Alfred Place","Queen Street (West)","Lygon Street (East)","Flinders St-Swanston St (West)","Spring St-Lonsdale St (South)"
"23/01/2015",14,27,834,444,915,2408,3839,0,3325,0,497,211,363,98,271,2146,1749,673,0,1661,2955,1406,542,853,760,938,0,302,2105,776,559,153,254,395,NA,NA,NA,NA
"23/01/2015",15,38,686,496,1218,2295,3651,0,3129,0,667,239,277,92,224,2054,1651,631,0,1057,3061,1742,469,811,818,848,0,171,1772,749,502,201,220,313,NA,NA,NA,NA
"23/01/2015",16,43,749,875,2002,2263,3611,0,2965,0,1382,351,319,114,397,2610,1997,921,0,764,3680,2452,587,762,927,789,0,156,2317,750,380,318,313,349,NA,NA,NA,NA
"23/01/2015",17,38,1169,1308,3028,2508,3903,0,3002,0,1809,496,368,77,522,3576,2559,1439,0,654,3979,3372,828,1023,1181,988,0,265,3102,843,459,424,462,426,NA,NA,NA,NA
"23/01/2015",18,33,682,554,1022,2512,3589,0,2455,0,596,273,359,90,329,3003,1841,942,0,496,3072,1739,398,1022,1016,1144,0,194,2912,840,613,301,409,247,NA,NA,NA,NA
"23/01/2015",19,32,533,250,423,2093,2811,0,1628,0,276,176,388,131,196,2362,1506,600,0,462,2355,951,262,1044,740,1196,0,133,1815,942,870,130,215,214,NA,NA,NA,NA
"23/01/2015",20,40,414,159,241,2127,2357,0,1271,0,154,114,337,132,138,1995,1277,554,0,415,1851,651,217,1129,668,1285,0,81,1262,980,970,95,247,169,NA,NA,NA,NA
"23/01/2015",21,18,328,142,175,2184,2046,0,621,0,111,107,305,83,96,2456,1221,515,0,341,1969,583,171,1097,584,910,0,135,2263,912,1067,75,210,164,NA,NA,NA,NA
"23/01/2015",22,9,265,144,129,1728,1664,0,415,0,77,90,249,87,64,1706,947,484,0,304,1568,437,148,873,391,852,0,85,894,797,993,96,263,118,NA,NA,NA,NA
"23/01/2015",23,9,250,107,135,1656,1724,0,336,0,46,54,142,33,49,1362,805,400,0,287,1485,333,117,807,338,547,583,71,604,701,738,141,279,118,NA,NA,NA,NA
"24/01/2015",0,8,126,65,76,891,1193,0,216,0,28,23,122,55,15,555,423,249,0,190,716,190,75,637,227,407,357,49,204,511,435,30,91,51,NA,NA,NA,NA
"24/01/2015",1,4,47,17,36,523,674,0,109,0,24,11,42,36,12,276,237,105,0,181,323,69,39,384,91,237,183,36,92,400,142,19,30,29,NA,NA,NA,NA
"24/01/2015",2,1,18,16,20,285,549,0,74,0,15,44,37,15,6,102,125,53,0,124,171,47,18,358,38,135,115,30,46,288,69,5,20,32,NA,NA,NA,NA
"24/01/2015",3,2,26,22,30,227,553,0,36,0,5,8,6,1,2,108,80,50,0,86,124,47,23,275,24,81,46,19,52,212,39,4,10,13,NA,NA,NA,NA
"24/01/2015",4,0,16,3,19,128,327,0,29,0,2,5,6,3,3,64,57,57,0,78,96,25,21,175,36,37,22,13,50,83,33,1,7,9,NA,NA,NA,NA
"24/01/2015",5,0,16,8,21,75,294,0,38,0,11,3,18,2,10,58,37,62,0,100,84,61,24,77,18,14,19,5,46,68,1,6,13,18,NA,NA,NA,NA
"24/01/2015",6,2,35,11,32,88,182,0,50,0,35,16,40,7,31,79,81,97,0,130,214,142,57,58,74,20,20,43,52,57,10,20,37,62,NA,NA,NA,NA
"24/01/2015",7,0,77,30,35,187,202,0,89,0,76,29,66,10,67,150,173,143,0,280,360,382,91,63,129,34,18,97,116,85,41,35,54,59,NA,NA,NA,NA
"24/01/2015",8,2,116,69,57,363,533,0,247,0,68,39,115,10,74,360,383,210,0,482,901,556,133,112,210,98,80,193,290,121,59,66,100,89,NA,NA,NA,NA
"24/01/2015",9,4,222,74,111,587,1271,0,918,0,88,85,178,26,146,826,776,388,0,844,1571,792,187,233,449,99,150,255,698,287,106,144,203,170,NA,NA,NA,NA
"24/01/2015",10,8,270,139,141,922,2097,0,1545,0,119,85,215,60,215,1688,1076,523,0,1145,2413,1035,240,352,541,233,232,346,1711,480,144,213,279,187,NA,NA,NA,NA
"24/01/2015",11,7,298,138,144,878,2633,0,2429,0,111,97,278,80,222,2067,1198,521,0,1500,2497,947,309,522,789,433,57,409,1830,593,200,128,229,168,NA,NA,NA,NA
"24/01/2015",12,14,372,194,128,1664,3328,0,2831,0,111,102,384,133,207,2392,1313,503,0,1699,2562,946,208,746,779,766,0,481,2469,600,322,128,326,142,NA,NA,NA,NA
"24/01/2015",13,17,385,178,85,2154,4255,0,3185,0,95,71,428,135,227,3015,1567,539,0,1557,2901,738,187,834,978,1015,0,410,3347,737,420,126,313,135,NA,NA,NA,NA
"24/01/2015",14,31,384,155,142,2282,3988,0,2932,0,116,144,435,148,179,2960,1647,618,0,1377,2740,804,225,798,1101,1103,0,332,3347,689,544,110,343,120,NA,NA,NA,NA
"24/01/2015",15,38,360,151,112,2336,3657,0,3156,0,134,96,411,165,200,2840,1819,660,0,1068,2913,812,228,840,1136,1097,0,259,2608,749,514,135,377,118,NA,NA,NA,NA
"24/01/2015",16,30,431,195,118,2184,3658,0,2945,0,87,122,438,123,156,2628,1674,627,0,738,2862,885,267,836,978,995,0,160,2015,684,645,155,449,129,NA,NA,NA,NA
"24/01/2015",17,26,495,158,85,2243,3352,0,2408,0,133,173,352,134,197,3056,1816,711,0,506,3083,926,218,970,846,992,0,115,2505,660,606,214,567,213,NA,NA,NA,NA
"24/01/2015",18,21,458,111,100,2227,2806,0,1555,0,119,155,437,152,233,2434,1577,667,0,460,2446,790,179,1003,860,1089,0,127,1802,769,863,183,430,202,NA,NA,NA,NA
"24/01/2015",19,26,383,124,77,2163,2841,0,757,0,84,63,676,204,105,2344,1372,594,0,452,2092,617,182,1076,668,1190,0,112,2055,970,1199,131,284,196,NA,NA,NA,NA
"24/01/2015",20,25,356,88,99,2033,2696,0,505,0,61,58,587,238,113,2168,1138,561,0,368,1950,479,176,1047,614,1119,0,110,1104,823,1585,83,257,110,NA,NA,NA,NA
"24/01/2015",21,8,222,92,102,1907,2525,0,462,0,65,65,450,173,94,2085,1219,551,0,350,1862,434,161,938,529,962,0,108,1363,816,1650,61,204,140,NA,NA,NA,NA
"24/01/2015",22,11,295,90,117,1771,2150,0,394,0,64,94,448,116,66,3418,1127,517,0,283,1633,442,175,1060,427,886,0,96,2747,900,1438,95,243,148,NA,NA,NA,NA
"24/01/2015",23,8,242,101,86,1742,2057,0,350,0,66,89,237,69,39,2188,989,535,0,259,1637,429,144,1072,451,671,0,113,1443,845,1068,123,334,117,NA,NA,NA,NA
"25/01/2015",0,4,107,53,47,932,1175,0,255,0,46,61,140,33,28,821,585,291,0,197,895,313,134,981,279,435,0,41,447,747,575,45,108,65,NA,NA,NA,NA
"25/01/2015",1,3,48,43,40,601,502,0,161,0,28,12,54,19,18,362,315,134,0,135,406,117,52,728,133,316,370,35,109,620,283,24,61,45,NA,NA,NA,NA
"25/01/2015",2,0,18,17,24,362,389,0,91,0,10,25,17,9,2,210,241,114,0,104,280,78,31,479,58,118,322,29,85,445,117,8,21,42,NA,NA,NA,NA
"25/01/2015",3,1,12,4,27,293,322,0,108,0,11,23,10,0,1,99,121,94,0,112,186,62,30,532,33,93,147,10,52,362,34,4,13,23,NA,NA,NA,NA
"25/01/2015",4,2,19,4,17,77,142,0,63,0,8,5,7,0,1,52,116,65,0,76,135,49,22,419,20,56,47,6,32,188,30,4,8,6,NA,NA,NA,NA
"25/01/2015",5,0,16,13,15,64,118,0,33,0,3,3,11,7,4,50,51,28,0,24,69,41,9,156,16,26,21,11,45,106,15,6,14,2,NA,NA,NA,NA
"25/01/2015",6,0,20,12,17,79,98,0,37,0,13,9,26,24,19,69,50,50,0,53,129,100,37,64,58,12,19,9,76,79,16,10,20,11,NA,NA,NA,NA
"25/01/2015",7,1,57,19,38,145,179,0,59,0,42,12,112,11,53,164,115,103,0,167,304,262,86,61,92,25,14,34,215,70,12,29,25,22,NA,NA,NA,NA
"25/01/2015",8,1,103,34,62,235,369,0,150,0,46,30,149,58,93,284,285,227,0,290,638,415,111,78,199,86,42,73,395,74,48,67,68,85,NA,NA,NA,NA
"25/01/2015",9,3,180,84,107,547,931,0,508,0,89,47,319,71,158,804,595,320,0,696,1214,539,150,211,410,184,119,132,713,220,108,137,208,132,NA,NA,NA,NA
"25/01/2015",10,3,212,100,120,781,1842,0,1331,0,86,65,406,77,187,1481,1017,540,0,959,2016,749,220,330,614,288,245,277,1669,350,147,280,296,148,NA,NA,NA,NA
"25/01/2015",11,11,265,113,113,715,2446,0,2027,0,91,77,579,169,220,1996,1116,536,0,1334,2199,768,198,552,739,507,375,365,2179,478,216,178,263,165,NA,NA,NA,NA
"25/01/2015",12,21,313,107,101,1496,2878,0,2424,0,93,55,566,208,231,2600,1220,616,0,1622,2346,718,157,748,881,-1,690,402,2623,692,415,126,221,85,NA,NA,NA,NA
"25/01/2015",13,28,274,109,131,1969,3467,0,2655,0,86,99,606,183,194,2852,1394,-1,0,1688,2610,559,213,850,910,1067,695,393,2902,771,505,109,200,82,NA,NA,NA,NA
"25/01/2015",14,30,330,122,120,2201,3583,0,2953,0,90,104,670,175,219,2915,1518,684,0,1524,2711,697,232,858,1107,1086,632,343,2884,774,646,119,257,114,NA,NA,NA,NA
"25/01/2015",15,26,392,128,120,2127,3428,0,3282,0,111,78,720,237,199,2917,1656,622,0,1272,2807,776,250,840,1269,971,471,259,2650,716,709,114,218,146,NA,NA,NA,NA
"25/01/2015",16,27,301,143,122,2040,3374,0,2903,0,105,61,505,224,221,2835,1640,774,0,765,2766,722,240,945,1112,962,476,208,2811,689,562,132,179,137,NA,NA,NA,NA
"25/01/2015",17,29,365,146,106,1870,2944,0,2110,0,87,73,474,231,166,2427,1517,695,0,463,2658,751,254,880,929,1066,642,119,1944,756,614,152,344,138,NA,NA,NA,NA
"25/01/2015",18,17,401,124,115,2033,2615,0,1300,0,118,104,393,166,147,1892,1291,621,0,329,2409,713,165,983,863,1009,793,112,1538,733,761,164,300,185,NA,NA,NA,NA
"25/01/2015",19,14,369,86,134,1937,2067,0,630,0,80,82,420,169,100,1552,1076,543,0,294,1914,654,193,1063,506,1098,921,98,696,701,918,117,215,166,NA,NA,NA,NA
"25/01/2015",20,24,369,69,81,1896,1708,0,431,0,103,61,350,81,103,1316,874,381,0,329,1623,450,162,996,452,1000,829,72,551,675,1132,71,216,81,NA,NA,NA,NA
"25/01/2015",21,10,202,52,67,1592,1530,0,291,0,73,81,248,80,70,1278,792,357,0,273,1322,390,131,988,320,848,778,112,896,685,1005,53,93,68,NA,NA,NA,NA
"25/01/2015",22,4,194,66,91,1427,1453,0,263,0,58,78,160,53,44,1070,712,407,0,265,1321,375,120,962,331,703,699,80,442,838,757,70,233,104,NA,NA,NA,NA
"25/01/2015",23,5,95,49,75,1054,1381,0,166,0,63,113,164,29,25,611,513,323,0,229,976,348,81,774,251,536,597,42,260,948,619,50,110,56,NA,NA,NA,NA
"26/01/2015",0,3,74,46,53,622,778,0,178,0,19,54,60,32,14,609,400,195,0,154,680,136,66,644,144,309,511,39,243,804,290,78,201,71,NA,NA,NA,NA
"26/01/2015",1,2,71,22,42,490,477,0,146,0,43,51,47,13,11,413,215,69,0,152,457,83,48,478,151,212,341,57,316,664,164,24,64,49,NA,NA,NA,NA
"26/01/2015",2,1,13,11,28,161,135,0,49,0,6,2,13,1,2,115,106,41,0,46,153,37,8,280,84,106,224,23,70,533,65,3,14,26,NA,NA,NA,NA
"26/01/2015",3,0,15,5,45,134,103,0,35,0,8,2,2,2,1,83,74,37,0,25,73,41,23,227,15,72,224,10,42,370,32,1,15,8,NA,NA,NA,NA
"26/01/2015",4,0,14,6,11,84,71,0,30,0,1,5,13,9,1,64,40,58,0,43,51,50,26,162,35,40,170,8,44,352,20,2,3,13,NA,NA,NA,NA
"26/01/2015",5,0,10,5,10,39,85,0,23,0,6,4,4,1,5,53,69,72,0,31,50,61,17,45,36,38,3,3,53,282,17,2,11,18,NA,NA,NA,NA
"26/01/2015",6,1,14,8,16,75,81,0,42,0,7,6,32,10,15,59,62,87,0,38,147,160,36,74,43,12,18,11,65,216,17,16,24,9,NA,NA,NA,NA
"26/01/2015",7,0,89,28,23,172,169,0,52,0,25,12,57,27,44,113,154,96,0,68,297,286,72,101,102,47,23,14,127,262,17,17,21,31,NA,NA,NA,NA
"26/01/2015",8,2,98,94,44,315,471,0,173,0,66,36,97,39,55,504,300,139,0,132,457,389,84,125,140,57,33,15,402,119,31,37,62,46,NA,NA,NA,NA
"26/01/2015",9,3,180,154,45,824,2114,0,685,0,79,39,143,132,116,1351,552,215,0,225,1036,472,212,229,226,212,92,64,1377,229,44,90,97,75,NA,NA,NA,NA
"26/01/2015",10,23,238,158,91,1664,4240,0,1244,0,89,73,330,133,149,2723,1083,441,0,347,1887,727,199,429,318,449,190,88,2408,547,91,127,220,119,NA,NA,NA,NA
"26/01/2015",11,22,257,113,63,2213,4000,0,1648,0,136,60,834,442,160,3962,1514,532,0,382,2293,731,261,718,585,706,361,84,2638,638,142,120,249,99,NA,NA,NA,NA
"26/01/2015",12,44,343,162,104,2310,4498,0,2513,0,156,89,1806,1299,215,4201,1772,570,0,445,2879,800,232,1055,845,1024,800,77,4362,801,268,141,367,57,NA,NA,NA,NA
"26/01/2015",13,16,305,198,73,2474,3711,0,2574,0,134,61,2537,2445,221,3781,1428,558,0,481,2591,720,192,1056,1059,1369,774,124,3964,915,413,128,421,70,NA,NA,NA,NA
"26/01/2015",14,27,304,143,94,2362,3628,0,2840,0,128,128,2918,2496,290,3529,1638,579,0,462,2775,669,164,969,1182,1199,693,85,3840,887,651,101,358,101,NA,NA,NA,NA
"26/01/2015",15,35,331,147,91,2383,3615,0,2705,0,167,75,3150,2713,299,3809,1700,760,0,384,2719,669,213,843,1292,1125,505,112,4062,776,630,125,429,81,NA,NA,NA,NA
"26/01/2015",16,49,297,97,77,2114,3362,0,2670,0,137,94,3210,2453,297,3391,1641,706,0,320,2690,790,186,940,1410,1013,445,96,-1,879,691,111,384,99,NA,NA,NA,NA
"26/01/2015",17,23,-1,103,101,1943,3057,0,1934,-1,143,98,3173,2525,294,2566,1491,641,0,338,2420,779,-1,818,1102,991,437,110,1854,811,566,114,362,76,NA,NA,NA,NA
"26/01/2015",18,28,234,68,72,2210,2405,0,1190,0,132,125,3142,943,222,1746,1231,559,0,337,2236,705,170,919,967,1135,617,108,872,751,722,123,324,110,NA,NA,NA,NA
"26/01/2015",19,17,181,73,63,1816,1864,0,568,0,168,161,3383,3414,233,1406,985,448,0,317,1892,587,149,826,656,947,600,85,584,753,827,80,194,113,NA,NA,NA,NA
"26/01/2015",20,20,162,62,52,1505,1512,0,378,0,229,209,3846,3422,249,1294,950,383,0,238,1690,545,195,699,705,788,542,83,475,594,807,71,152,47,NA,NA,NA,NA
"26/01/2015",21,4,122,44,94,1149,1178,0,257,0,508,628,3805,3144,457,1608,918,381,0,224,1231,473,168,692,1168,553,369,78,444,543,712,51,88,51,NA,NA,NA,NA
"26/01/2015",22,3,105,31,136,1231,992,0,241,0,503,438,2497,1362,242,887,748,355,0,238,1259,705,200,538,618,407,259,89,328,654,451,44,65,48,NA,NA,NA,NA
"26/01/2015",23,5,47,20,49,614,538,0,173,0,50,56,684,67,35,409,423,292,0,132,677,204,74,246,164,193,138,37,210,264,287,26,54,37,NA,NA,NA,NA
"27/01/2015",0,1,40,29,30,247,360,0,94,0,22,29,74,58,9,258,197,87,0,114,426,77,51,216,44,135,65,24,101,136,87,52,116,18,NA,NA,NA,NA
"27/01/2015",1,0,16,10,24,135,103,0,37,0,8,7,48,14,7,60,112,40,0,93,127,19,24,137,33,90,41,10,30,124,30,4,8,2,NA,NA,NA,NA
"27/01/2015",2,0,10,10,11,29,50,0,34,0,1,4,29,12,1,48,31,23,0,47,35,5,7,64,7,64,23,5,24,58,12,0,5,7,NA,NA,NA,NA
"27/01/2015",3,1,5,4,8,38,40,0,11,0,3,0,26,17,1,31,25,7,0,40,45,12,3,58,7,32,19,3,25,34,6,3,6,6,NA,NA,NA,NA
"27/01/2015",4,0,6,3,6,22,34,0,8,0,5,5,6,0,1,33,27,35,0,30,39,18,9,48,8,9,7,1,38,47,7,7,2,9,NA,NA,NA,NA
"27/01/2015",5,0,39,27,88,60,59,0,32,0,38,12,10,9,21,82,91,83,0,47,135,139,27,19,40,10,5,10,129,20,4,12,12,12,NA,NA,NA,NA
"27/01/2015",6,4,175,157,508,109,157,0,71,0,259,60,69,16,83,319,310,168,0,103,480,566,135,62,189,17,27,33,313,49,23,60,39,69,NA,NA,NA,NA
"27/01/2015",7,3,673,682,1959,305,392,0,196,0,1092,282,213,48,236,758,993,517,0,258,1189,1530,363,101,420,81,36,78,713,109,84,180,121,172,NA,NA,NA,NA
"27/01/2015",8,17,1830,1818,4907,825,1012,0,508,0,2686,481,323,66,412,1556,2406,1226,0,503,2519,3407,861,274,722,273,135,147,1504,259,177,399,230,496,NA,NA,NA,NA
"27/01/2015",9,8,1156,842,2347,752,1292,0,737,0,1216,260,201,29,179,969,1442,492,0,666,1888,1992,574,303,392,229,124,141,1134,274,188,278,174,379,NA,NA,NA,NA
"27/01/2015",10,6,733,510,923,1061,1909,0,1199,0,403,178,204,43,164,1108,1045,424,0,720,1978,1396,391,349,366,389,136,162,966,390,226,226,194,337,NA,NA,NA,NA
"27/01/2015",11,9,625,423,762,1490,2497,0,1933,0,355,195,229,42,162,1343,1166,405,0,1014,2215,1231,377,524,441,472,0,217,1122,542,250,162,148,269,NA,NA,NA,NA
"27/01/2015",12,35,1467,596,1017,2201,3536,0,3209,0,903,336,310,96,528,1669,1853,577,0,1607,2808,1961,647,1165,641,1006,0,284,1488,1007,370,232,283,816,NA,NA,NA,NA
"27/01/2015",13,23,1475,584,1254,2470,4091,0,3515,0,845,380,398,94,429,1865,1884,538,0,1513,3078,1863,638,1209,655,1063,0,254,1535,1013,445,264,322,825,NA,NA,NA,NA
"27/01/2015",14,39,725,470,879,2329,3373,0,2826,0,427,218,200,50,210,1758,1313,508,0,1064,2711,1323,451,882,627,816,0,211,1314,725,397,178,198,305,NA,NA,NA,NA
"27/01/2015",15,27,626,488,1126,2132,3413,0,2537,0,525,178,177,47,177,1715,1204,559,0,787,2769,1633,414,686,666,836,0,201,1309,693,409,162,174,235,NA,NA,NA,NA
"27/01/2015",16,49,680,886,2182,2152,3043,0,2312,0,1274,363,229,51,268,1758,1543,832,0,612,3063,2475,543,789,646,763,0,126,1398,581,280,295,260,234,NA,NA,NA,NA
"27/01/2015",17,39,1273,1705,3924,2195,3276,0,2149,0,2350,536,311,88,512,2699,2522,1580,0,585,4036,3641,791,937,1113,777,0,187,1982,745,360,431,404,345,NA,NA,NA,NA
"27/01/2015",18,22,694,725,1636,1946,2343,0,1337,0,881,299,275,44,343,1641,1583,932,0,487,2939,1973,413,990,670,881,0,135,1176,674,377,239,265,253,NA,NA,NA,NA
"27/01/2015",19,15,273,255,467,1656,1627,0,664,0,243,120,181,36,142,1080,883,474,0,353,2084,855,199,701,346,781,570,94,654,507,453,104,140,123,NA,NA,NA,NA
"27/01/2015",20,15,203,113,251,1234,1037,0,322,0,115,90,156,41,72,744,614,335,0,281,1378,458,121,551,246,630,387,78,473,418,557,70,93,54,NA,NA,NA,NA
"27/01/2015",21,4,171,82,177,1314,920,0,250,0,80,55,119,24,55,631,584,272,0,233,1232,439,134,437,173,520,327,61,272,372,429,86,167,68,NA,NA,NA,NA
"27/01/2015",22,3,161,62,96,829,805,0,156,0,63,36,76,21,35,646,607,286,0,184,1275,310,139,485,210,359,258,48,257,304,343,111,227,95,NA,NA,NA,NA
"27/01/2015",23,1,84,47,63,500,424,0,97,0,36,11,28,4,13,276,268,145,0,128,550,166,49,211,94,159,99,33,88,187,217,39,58,28,NA,NA,NA,NA
"28/01/2015",0,0,29,13,28,176,155,0,50,0,10,2,10,8,12,119,125,76,0,94,234,77,37,136,44,71,29,21,63,96,118,16,35,7,NA,NA,NA,NA
"28/01/2015",1,0,11,12,21,86,56,0,21,0,4,5,9,5,1,34,48,26,0,22,50,12,11,105,10,57,28,15,24,42,17,2,9,6,NA,NA,NA,NA
"28/01/2015",2,1,7,8,4,48,29,0,11,0,6,3,2,0,0,21,43,29,0,39,47,14,14,36,8,23,11,6,14,28,12,1,9,9,NA,NA,NA,NA
"28/01/2015",3,0,8,0,2,31,21,0,6,0,0,3,23,3,1,32,10,6,0,27,56,5,2,39,7,16,9,1,30,12,12,3,3,3,NA,NA,NA,NA
"28/01/2015",4,1,13,4,3,29,24,0,28,0,9,5,1,0,0,32,13,29,0,16,30,13,0,35,14,8,9,2,40,35,16,5,6,8,NA,NA,NA,NA
"28/01/2015",5,0,37,17,76,62,54,0,16,0,39,14,14,6,26,85,108,74,0,43,138,144,37,20,45,8,8,8,121,17,7,21,23,32,NA,NA,NA,NA
"28/01/2015",6,2,207,151,608,148,180,0,76,0,346,93,75,9,121,337,447,257,0,77,518,684,146,94,230,33,22,13,370,56,27,74,63,84,NA,NA,NA,NA
"28/01/2015",7,3,780,761,2166,383,475,0,219,0,1230,274,203,41,258,843,1136,571,0,201,1301,1779,434,139,519,78,50,82,869,87,66,200,122,196,NA,NA,NA,NA
"28/01/2015",8,17,1920,1728,4914,890,1087,0,604,0,2579,521,321,58,453,1607,2436,1284,0,413,2481,3370,886,309,744,218,142,127,1898,233,189,371,265,507,NA,NA,NA,NA
"28/01/2015",9,4,1105,828,2323,775,1251,0,816,0,1131,298,179,29,178,1039,1249,523,0,459,1774,1838,568,332,371,207,145,105,1096,265,196,308,233,435,NA,NA,NA,NA
"28/01/2015",10,8,708,487,926,1154,1874,0,1258,0,359,239,188,24,151,1387,955,384,0,585,1967,1479,428,400,406,303,82,141,1191,404,220,244,270,311,NA,NA,NA,NA
"28/01/2015",11,10,686,415,726,1035,2686,0,1941,0,349,263,239,78,184,1552,1119,402,0,675,2068,1290,502,539,520,598,0,147,1423,493,301,193,204,391,NA,NA,NA,NA
"28/01/2015",12,37,1553,617,1198,2421,3924,0,3244,0,960,503,361,115,574,2053,1961,652,0,1069,2869,2022,724,1166,785,1099,0,188,1902,960,347,285,350,808,NA,NA,NA,NA
"28/01/2015",13,43,1550,670,1304,2660,4148,0,3743,0,870,341,431,138,534,2104,2126,589,0,1129,3096,1872,702,1189,744,1141,0,178,1925,1083,481,253,343,850,NA,NA,NA,NA
"28/01/2015",14,32,793,447,891,2318,3473,0,2938,0,493,230,294,121,180,1980,1454,478,0,752,2700,1421,500,815,664,920,0,196,1844,633,378,169,253,433,NA,NA,NA,NA
"28/01/2015",15,31,661,524,1181,2286,3495,0,2715,0,642,216,252,64,232,1955,1348,573,0,693,2916,1704,497,797,666,961,0,139,1663,635,378,184,247,242,NA,NA,NA,NA
"28/01/2015",16,24,702,855,2070,2208,3416,0,2593,0,1303,378,247,62,278,1998,1539,775,0,756,3232,2510,510,829,788,768,0,171,1666,709,366,263,197,274,NA,NA,NA,NA
"28/01/2015",17,36,1289,1698,3887,2146,3454,0,2382,0,2259,574,362,76,545,2911,2647,1602,0,1034,3945,3592,754,1010,1146,880,0,256,2555,741,458,427,378,412,NA,NA,NA,NA
"28/01/2015",18,31,752,818,1674,2117,2655,0,1648,0,969,348,233,63,350,2114,1684,979,0,1276,3173,2077,428,973,672,928,0,344,1959,667,432,239,298,283,NA,NA,NA,NA
"28/01/2015",19,28,424,294,559,1930,1800,0,803,0,302,144,221,71,175,1789,1107,524,0,1400,2208,1005,202,812,320,806,0,328,2379,701,563,144,205,193,NA,NA,NA,NA
"28/01/2015",20,19,300,161,335,1546,1264,0,463,0,114,96,242,59,120,976,762,385,0,1184,1584,539,155,757,295,734,0,379,653,591,651,67,129,84,NA,NA,NA,NA
"28/01/2015",21,21,185,103,253,1356,1071,0,295,0,87,92,207,52,96,894,663,300,0,936,1435,425,148,589,232,479,0,390,486,479,726,57,129,98,NA,NA,NA,NA
"28/01/2015",22,5,166,85,149,1069,914,0,229,0,49,62,120,22,37,1454,636,262,0,601,1362,315,121,530,142,448,0,235,1703,422,536,98,159,116,NA,NA,NA,NA
"28/01/2015",23,1,125,54,79,711,505,0,129,0,33,33,47,11,32,399,444,211,0,124,719,182,76,424,107,278,284,72,277,238,236,36,68,89,NA,NA,NA,NA
"29/01/2015",0,0,29,18,18,215,183,0,89,0,10,12,17,5,20,94,101,64,0,196,178,86,51,143,70,85,97,44,51,132,117,13,25,22,NA,NA,NA,NA
"29/01/2015",1,0,43,12,13,130,84,0,20,0,10,0,3,0,5,42,66,20,0,69,71,32,8,112,14,45,46,22,28,84,52,0,1,8,NA,NA,NA,NA
"29/01/2015",2,0,14,5,4,46,39,0,16,0,8,5,3,2,1,19,31,15,0,39,54,18,4,55,4,29,7,2,22,48,13,0,1,11,NA,NA,NA,NA
"29/01/2015",3,1,8,4,3,32,28,0,20,0,4,0,0,0,0,26,17,14,0,20,47,10,9,61,6,23,10,4,35,27,7,3,5,7,NA,NA,NA,NA
"29/01/2015",4,0,4,2,8,21,35,0,20,0,6,1,0,0,2,42,31,30,0,43,28,20,3,38,8,9,5,6,55,31,9,6,7,2,NA,NA,NA,NA
"29/01/2015",5,0,44,18,79,67,81,0,20,0,46,18,18,4,25,91,95,71,0,63,119,161,41,23,41,10,2,7,109,15,8,12,22,20,NA,NA,NA,NA
"29/01/2015",6,0,216,163,619,151,179,0,76,0,361,92,64,10,124,306,447,243,0,139,557,695,154,88,168,25,22,39,400,56,37,74,57,65,NA,NA,NA,NA
"29/01/2015",7,3,727,728,1981,350,456,0,210,0,1232,311,197,44,259,847,1153,582,0,298,1310,1751,457,148,600,84,60,86,948,132,86,183,138,171,NA,NA,NA,NA
"29/01/2015",8,23,1880,1697,4756,776,1017,0,606,0,2269,531,293,56,462,1644,2358,1279,0,570,2562,3460,985,311,835,201,147,175,1933,286,172,394,291,529,NA,NA,NA,NA
"29/01/2015",9,12,1170,846,2306,893,1272,0,743,0,1099,276,189,37,209,1056,1380,528,0,666,1764,1966,600,324,383,202,152,147,1037,308,189,292,244,422,NA,NA,NA,NA
"29/01/2015",10,6,683,466,956,1143,1883,0,1238,0,433,240,197,51,168,1223,1043,373,0,822,1769,1562,496,372,427,343,244,204,1170,379,217,221,220,403,NA,NA,NA,NA
"29/01/2015",11,9,666,382,897,1099,2513,0,1870,0,361,214,162,31,178,1573,1122,437,0,1028,2046,1173,492,576,469,573,109,207,1412,493,257,210,194,362,NA,NA,NA,NA
"29/01/2015",12,28,1544,617,1109,2214,3554,0,3237,0,980,457,426,104,640,1883,2134,661,0,1819,2844,2051,719,1188,891,983,0,299,1785,1005,410,290,376,871,NA,NA,NA,NA
"29/01/2015",13,35,1535,584,1336,2425,3937,0,3775,0,845,399,382,110,550,2100,2011,595,0,1669,3092,1765,742,1300,763,1067,0,297,1877,1002,502,264,331,864,NA,NA,NA,NA
"29/01/2015",14,36,719,465,944,2271,3387,0,2879,0,515,293,317,62,208,1904,1474,489,0,1080,2645,1408,511,805,659,859,0,230,1675,712,453,184,236,326,NA,NA,NA,NA
